2656	
3001	14236 11300 8738 8665
9915	16178 6047 7788
5111	7788
2385	13946 7842 4545 12097
16281	4421
11688	9841 11409
6816	
14636	9042
14760	
12191	8940 16268
12485	179 9233 15640 5300 9908 6347 14841 11971 14621 5616 16000 5187 8868 3629 10286 10559 4736 2458 9454 12666 12885 1446 12567 16188 9186 13788 295 2495 8449 5114 3592 16049
12194	462 2654
167	
2442	2991 11574
3687	16346 11139 11389 14437 8298 10998
10572	4348
12410	10222
13414	11928 11095 5203 5233 309 12520 6653 13287
9314	2384 1552 2478 10381 7926 8157 7788 2046 3259 5405 12415 8315 15944
15047	
1671	11444 15746 2358
4598	5011 9474 7616 12351 5267 9782 14415 13082
10828	6904 11409 9016 10090 2283 15675 7515
5764	6210
11904	9016 442 6066 8243 7051 11064 10644 10680 481 13307 5143 6163
3793	14351 15235 7788 5143
14678	4930 8012 7980 15147 7788
3501	
12795	5580 11873
13138	16346 1892
15674	2984 11689 2473 9016 15640 6163
2090	3391 10790 11886 2932 11409 7334
11042	13494 10743 13946 1318 11989
11502	1802 6786 7822
9533	1379 8012 9802 120 5282 5405 8157 5132 15235 3248 643 9882 7788 1892 9640 4207 4956
4507	13788
14857	
10714	
7979	11873 10644
3043	
7384	9016
10808	11409 6700 10540 462 11404 14799
889	5205
8064	13223 5217 9890 1924 220 3695
6150	13078
4198	8157 4617 4738 7788 5282 8935 10701 7662 12750
15154	7253
4288	
16455	1948 1832 14669 6833 11198 12071 9464 7850 15091 4847 13039
15852	6982
2998	15091
12826	14226
8868	9292 4767 1571 295 3016 11643 4865 9432 4736 3629 12485 7236 2458 11971
7028	6804 4152 643 10146 15268 1027 7575 5203 10230 15091 14102 3547 12794
8663	7788
12258	
12614	7609
4956	5282 8157 9533 1552 8904 7788
1507	
1016	
14110	2572 4847 9016
14098	
12207	6386 11409
11527	11198 11599
10128	8496 2300 13027
16341	
4919	15292 8439 9209 9042 8799 2335 1626 125 14597
13205	9445
11699	
2444	12019
9384	
14299	10299 13814 13976 6359
5466	
11715	
14928	953 13788 4330 10841 11085
168	
8997	3576 5142 9255 4197
2441	
2236	
4451	
9376	12564 9016 4766
16102	8157
3859	
13010	8430 11849 13684
4145	11409 1064 11064 16042 6603
11601	5716 10399 9283 3473 2409
3437	
5033	2855 9771 10597 15091 12827 2497 14086
10813	
5442	575 5653
11829	
11215	10644 16471 13228 12564 3172
3463	
11621	14220 14350
15217	13270
14057	9209 11103 15292 7693 2059 438
15934	
8208	13798 11409
12705	14986 12192
13340	7025 10944 1379 8157 7788
11605	6210 9042 13788 7504
2648	
16184	
7980	14678
14873	3527 6804 4753 8122 12408 15268 6830 1027 6113 12647 15091 10540 643 1345 5203
3660	
11172	
9427	6542
5000	3124 2961 15746
15309	
7333	8024 15091 5203
9708	2984
6357	1756 12222 11206 1892 16346 12028 14312 5514 15476 13112 15581
2153	7474 3864 3925
5688	9890 8385 5499 11279 13788 2458
9271	
1256	4645
15616	11409
12687	
7094	15532
12526	11409 11064 462 11689 12659
5602	
12246	11085
8646	6887 14146 11950
691	9252 16129 10795 2957
5260	
10334	2283 16401
8195	2899 8174 13788
4522	11409 9392
2537	
11915	16239
12449	7855 8157 1571
11160	5571 8692 10416
3423	15147 10014 6611 10841
371	15091
10871	
2700	13245
4945	10224
16501	5203
2335	14597 8439 13946 4919 6056 9675 16392 1626
8884	9042 3629
7459	9137 6210 9042
9475	743
13245	16039 2700 16527 878 8023
13283	
13480	2848 1452 13237 6210 9042 194
14004	
9041	
14808	1758
8859	
14463	13405
125	673 4919 11616 6196 13788 1712
365	
8154	
4096	
1157	8157 1379 9802 15116 7788 888 9651 6431 2907 5143 15140 12415 15235 8112 3259 1402 6517 2283
3296	1416 1064 1245 5203 1027 2927 3863 5140 931 7575 15091 4152 16252
257	14591 1423 3277
9068	5697 15704 10396 9432 13212 6086 13976 7751 7338 2458 9042 8449 13765 15813 13788
8889	7788
7337	400 16054
5976	14625 7575
532	6210 13509 9042
5135	
13465	5499
14245	
7063	6623 10948 6593 15524 9387 6426 1892
12256	1415
14741	4136 3137 9490 5239 15260 16491 5070 7673 5790 13746 9898 7751
11366	6210 9042
11182	10735 9571 6418 1677 2961 8545 6188 1999 967 9529 447 6227 3587 16461 14589 14998 5112 9459 962 6696 14931 3737 2571 15716 15746 3779
14304	10278
16520	
5411	2899 13788
4421	16281 14428
4767	2210 8413 8868 11352 8816 13788 8449 15367 9971 15428 12786 9662 13179 11971 16049
16224	1566
14241	15746 16518 9459 7229
15081	
8183	
13996	5726 14922 14957
14389	
11127	11409 6418 3737 13054 14931 2571 9529 5112 2961 10028 16045 15091 2994 6347 14474 1759 6652 7346
5668	6729 9474 10932 3667 10646 15298 387 1701 9432 11971
2488	
362	
2472	11198
6034	4915 8563 7040 9711 1713
7825	
838	9042
6270	
6431	120 7788 9882 1061 15908 14237 12415 1157 3954 4483 14719 462 5891
13551	
12446	9432 13212 578 9209 3667 15090 11971 5187 3408 13193 3629 2458 13788 6410
16532	14660 462
12503	6210 13457
8522	
9543	9590 8431 5681 12581 2287 12216 9679 2530 5296 15091 10981 4594 4847 13039 2722 14039 653 8140 16542 4669 1802 814 14433 11934 295 6575 14461 2923 10790 5003 14040 3715 473 11845 13090 2981
16525	3063
16221	16116 11409 11990 14529
15601	
10318	
13642	12358 12284 10642 2020 8826 13839
13009	6659 6947 12853 8385 462 10981
4103	7788
7259	7751 5069 6445
723	9016
14136	5451 5405 120 14351 7788 10540 11886 15235 1892 2405 12988 16540
13161	
7693	14111 14057 5676
8162	6511 12074 9345 5876 11198 16043 1108 10731 10032 4017 14583
15803	
7519	5597 8040
16105	
7879	
15182	16491
12878	7760 14362
6808	
14687	
4034	711
2827	14120 10811 14621
11455	14777 6904
3877	9256 2972 7363 2198
15139	14621 2458
9650	15626
15746	13234 5112 11182 4201 4151 2239 2971 5037 14931 5330 14981 8329 1671 5071 4333 16355 5000 967 9730 498 11399 3124 1841 5744 4258 8851 5571 15572 11387 6487 98 5152 4604 3849 15717 1767 9572 6107 12344 14621 9842 2841 10768 4267 12172 14882 1115 8237 14474 9798 13657 12084 1677 6521 4418 6727 2873 11477 7299 8787 14244 9013 10741 6188 11793 15091 9459 8517 5428 956 8738 251 3456 4775 1757 2571 14241 891 4516 462 5848 12565 10620 9520 9571 9993 16461 9944 7977 7134 11873 13377 15227 1642 10816 11800 5499 12885 14998 8112 7501 15631
1335	
13438	
15596	13625 462 10090
15711	14108
51	6210
1420	
7151	
14352	15418
9721	
5890	1808 15140 7788 15375
5914	348
2450	4197
15397	
8981	11207 6210 5626 9474
6409	
694	1937 11409
10886	
15306	
6105	7751 12733 14032 575 2198 9890 11279 3336 10559 2745 12666 9235 8449 16188 14621 6821 5620 8385 8256 9535 6521 13788 8596 10295
14916	
660	6210
12348	8431 4640 13307 13750 2984 5825 14986 13046
9114	6210
10476	5073
14981	15746 2871 6418 9529 9842 9163 11206 2571 14846 10028 8172 2015 8853 6910 11379
10959	3233
1938	
6347	4033 11127 5114 3016 2145 12485
9566	
6325	
15229	15741 462
4797	
874	8063 11409 15629 11481 1674 10090
9916	2659
2963	15308
8207	2089
13684	13703 2458 3522 13010
9700	597 14461 4847 15901 4514 15675 16211 5114 12545 653 7761 6947 8237 15133 2981 4858 9562 13307 12240
9946	2917 2873 5181 878 891 12007 15091 11696 16401 8385 9558 9430 6413 2383 14362 6163
7841	10250
14919	12564 3345 3172 10841 771 869
14424	
14415	14247 9782 4337 4598 9474 10142 3556
9756	11409 1064 13377
6097	
2060	16174
9292	8868
1893	10619 13039
3114	15457 10644 11689 488 7761 14777 8243 15819 3304 7185 2917 3345 2324 14986 15543 5499 8738 11943 9903 7319 8385 4669 13039 8256 2971 16047 14621 13046 8315 14081 4970 1457 2210 5428 7051 10680 15640 10841 369 771 1819 11420 14244 6216 2283
222	9209 9111 4698 13027 3629 6838 15896 530 16239 12850 4411 10841
10606	13890
14499	
4125	
5361	
8768	8250
10863	11409
8593	11409
7359	9209
7629	
15756	12140 5250
10072	9087
1298	
15430	708 12975 15389
12850	10930 8625 222 7051 12372 13388 3255 4411
2846	10741
6625	
3818	15770 101
7039	6707
16410	
3741	13212
12208	509 8665 5114 2458 14950 887 251 5499 14028 10295 13435
4452	9042 11755 2245 3563
7237	4884 11873
4883	4197 15268 15091 8024 8122
11499	3222
15571	
8221	
14240	2984
11984	11409
9373	2999 10981
15773	7504 3375 13270 6210 14279
13294	9016
7674	1708 6452 15692
16063	15262 12481
13279	11692
1073	8024 719
14143	
16021	
13492	6685
6811	
10434	
7027	
7566	15656 7638 11064 7895 10841 8856 10680 14621 16047 2530 14362
174	2864 2984 9679 11777 12827 3510 13039
14654	7135
10299	13817 3458 8237 3345 14299 10644 2458 707 9729 13788 942 14244 8385
5151	7355 2955
5867	
13216	3629 9016 8243 9209 3345 1242 8431
2855	13031 1758 5033 9749
3863	462 4419 12058 14040 16541 13338 7996 8993 6815 4 10090 11797 6603 8737 9253 2097 11409 16241 12971 13313 14594 5018 14244 13377 9903 14799 7080 3296 1686 1064 5208 7822
3757	
15364	8024
4345	
9815	7067 7160 11937 2324 5030 1892 9865 11689 525 1802 6786 15273 10885 2968 14986 3456 6179 6692 14039 13046 3411 2971 11409 15091 3881 5428 6163 3421
16463	
9695	3464 1027 2706 15091 1372 2628
8901	9209 10680 1115 295 6838 6652 13388 3345 14621 6383 15896 10841 14039 12564 9802 12024 206 9562 4847 6163
14479	
1708	6452 7674
8897	16407
7934	
5830	12222 9042
12521	2145
3236	
5921	9202 7788 15116
178	3629 10286 11971 10403 368 467
14674	2468
4173	13933 4197
3229	5132 7788 5143
4881	
11555	12537
3591	1838
8358	
5068	13946 8799 13270 3131 5626 6210 1626
177	71
14092	14344 10761 5676 13426
15633	12648 2703 9108 13890 12482 7782 13375 7500
12710	7788
3111	
11125	
2026	8157
12540	
10619	2029 15495 3440 1321 8693 15721 10981 6833 13533 12737 4469 12216 3559 3925 15588 369 3363 4544 11632 4175 11143 1893 1974 7760 15091 12627 571 1886 12059 4494 2283 5653 15780 7106 13825 2478 12071 11198 9679 10879 2116 565 512
13736	8624
13129	13078
14450	
16210	8587
4489	7788
43	5142 9193 8122 15973 8024 1027 1152
8850	13039 9980 2530 2344 12794 8237
12554	4884
1751	6813 12821 14590 14346 15923 7381 6059 10286
9254	
12368	4004
11942	
2748	
3608	10226
13842	7788
9216	7135
8536	15833 14739 11749 12028 5119
7890	
15356	2170
2782	2907 8773 9651 6163 2283 13090
11089	
9914	11409 5018 3471
7226	12971
3007	12019 101 9934 9940 5809 11409
10192	
10065	
10669	5498 14296
7199	
15957	8157 16274 5282 9352 4738 540 2471 7788 6190 1892 1686
1361	15819
5187	8172 13212 13688 14346 15298 7802 9454 3629 12446 16268 12485 179 647 7998 12372 3172
12975	5675 15430 16228 962 14249 1999 6644 9571 16310 2659 5632 3382 2571 3737 6320 6727 16045 14998 6487
4051	6210
13858	5191
4738	4198 8157 1106 4372 7498 2046 1552 4207 15085 1061 14246 4359 8635 14187 7788 496 15957 6517
13426	14092
13607	
13112	15581 14312 6357 1892 15905 6452 15476
11630	
8625	8256 15819 12850 9853 15367 10841 3345 3172
12564	11530 70 11409 15367 14777 1802 15819 9376 11129 575 8256 1892 12317 11689 14919 14621 10422 481 14719 462 8901 4847 15896 11215 11937 8856 11390 10841 7319 12733 3345 10451 5428 14244 6216 525 2283
2308	3464 5203
3527	14873
10404	8086 7788 7448
16071	12784
15466	4754
8374	15111 11409
6474	
447	11182 16461
11304	12735 10644 2577 2984
1496	9265
8400	
13850	11409
1171	
7848	6415 8512 15156
13131	
7601	15622 14669 7850 11198 10981 512 8693 6662 494 7821
3061	
15659	12702 7788
10146	4152 7028 6804 15268 643 1591 15091 12794 8184 4847 5203 8029 1245 15594 1027 8167 884
4086	1415 11467 575 9016
7024	4197 12477 13090
10635	2530 14939 13078 913 11409 3374
13094	3073
9654	
10790	10291 14601 2971 11689 527 7788 11379 2090 3391 11530 12853 11418 9980 10680 4197 8319 9455 1154 10816 3456 5725 13132 1759 14131 9865 14621 11409 5200 9076 5783 16419 841 14511 10370 4640 481 2984 2643 10734 3670 1126 5819 9662 9212 3881 8280 4847 2932 11873 2923 14039 14932 2917 16065 5283 9032 461 14585 8552 11961 8665 14084 7802 6376 13243 16054 11143 15091 7515 1020 8494 369 2723 13522 13788 4669 11763 13046 13039 9989 4080 4967 10356 3172 878 1801 438 3440 12767 2031 14244 1802 5203 3819 5428 15952 4989 9562 462 10508 11066 4852 8772 2981 14268 770 10067 10324 6603 6518 12477 3715 1477 1374 10879 14653 6163 2283 8236 14863 11817 7767 14908 11085 9543 10981 5726 1514 5573 11031 10229
12179	
8503	
317	11409 13134 12072 5018 3406 3946 462 14799 13090
16051	11409
7896	3737 10168 1841
3502	11198 7772 15721 14669 1484 9679 4494 11873
9227	1064 12950 10090 9253 7356
6385	12296
1317	
7468	
8051	481 462 14621 14268
12158	
14281	
11514	
6395	9651 7926 8112
13598	10221 10799 3794 14731 11019 9377
12915	8157 10954 6500 9779 7788
1545	11409
7623	14931
15279	7515
15822	98
8528	16314 13410 7998
14423	14177
7588	1529
1702	
10691	13721
8372	13223 2794 15321 7077 14621 8385 887 15863 14950 5499 13040 2458 2850 12701 10841 2018 13788 16000 7801 9729 8643 14244 15758 15237
5597	7519
4668	
11301	
5951	11421 4494
1259	7822 1686 2283
15077	7788 2405 5143
15901	2917 12372 12067 6872 10715 13713 1942 16272 2937 1701 8385 9700 12537
3499	9042
13210	
16355	15746 3555 16045
14609	
3219	9016 14986 6190
11686	8112 9016
9199	6210 10331 15467 1629
6813	2410 2034 9474 3629 488 1751 5790
13310	
12756	14750 3952 8165
10620	5675 15746 5632
5253	
7991	
15449	8122 8024 643 8730 15091 5203 15268
2742	
15140	5890 15930 7788 1157 9484 5891 1230 13361 15235 120 3259 9513 14324 1290
15990	
16359	768 12416 1756 12222 1242 14115
2347	
11638	
14883	14346 9016 11971 1571 13223 7732 2458 12701 15261 575 6338 4997
2300	2199 10128
12112	
2041	7962
14835	14616
9212	10790 6402 4763 15873 9572 251 2731 1098 14244
9056	5546
6953	8512 993 169
873	11409 2330 8737 9841 1588 6932
8098	
6996	10816 8187 10662 15116
4025	
10444	3345
5439	
930	578 13902 387 6134 1738 9432 438
9122	15964
4947	
14040	1564 15091 3863 13090 9543 8237 653 14039 4847 15682
8143	14787 6772 595 15465 10437
12999	
14780	
16293	7676
2362	
15174	12028 15833 1605 5514
5516	1064 7238
8293	15091 3510 1501 512
12052	14799 11372 6932
9886	5086
11457	1892 5050
3268	914 6821 6652 7802
14202	15717 4062
8551	10680
1629	9474 10331 9199 15467
6985	7788 1362
15717	10226 9028 14202 15746
8413	7998 4767 13976
13341	
13745	
12424	4931
12922	
11198	5567 15780 13566 7601 3359 1321 5641 1260 12523 3440 478 494 11738 1553 3502 902 7871 14420 6207 512 15495 15721 12737 4553 8162 9345 10619 6144 16043 11527 11113 10981 6742 10032 7772 2472 15523 15177 15960 1428 10771 2029 461 10913 5778 16455 8693 12074 7850 6554 1741 12071 2116 3559 11632 7986 4400 8926 16542 1501 3510 13039 2420 6216 5 13142 8873 6057 6833 11761 12002 13533 16065 4469 6939 15091 12281 7943 15981 13090
14420	11198
16513	9042 4893 6210
5835	8411 3631 13788
12132	
12917	8509 4091 7855 9651 8112
16170	3396
13599	
8391	
3718	9192
935	
10681	13890 2020 9804 3473
9116	3198 16054
16371	505 9209
15276	3198 15597 7411 6224
8219	
14037	
10083	
4524	456
9242	462 6603 10090 14799 12728 5503
3849	15746
14804	
5081	15158 3412
11730	
13933	4173
11397	
858	11409 5018
22	2144 6932 11409 5018 462 5114
478	9945 11198
2394	2210 223 5573 12853
4541	
5334	
13690	9322
14003	
16313	
924	11409 6603
8590	8122 15091 5618 8730 5203 11629
3618	
10194	13810 2020
11217	8112
15784	4000 10680
8092	
3192	
14020	9833 10354 643 1245 9290 15091 5203 8029 2607 6453 13747 8751 8024 8730 13653 8167 11689 1152 15973 884
8801	
14846	11206 7253 2015 8853 13731 8965 8172 10680 3122 14981 11418 14244
7975	4432 8142 12360 5203
15679	
6306	4931
15051	8157 1106 15147 14924
11928	13414 3770
13696	2201 10604 2243
13918	
1378	13449
6201	2939 13039
8789	
14319	
2282	12660 15116 14903 10540 14039
11037	
731	4744 7680
9664	11995 12313 8567
7482	14750 3016 13788 13193 5499 4980 4821 6599 2458 3667 908 15237 3678 13440 9908 4330 2895 4849 10559
6022	10159
7648	
9453	
15043	10090
1603	11823 16346 9652 9519
15731	13788 14813 14726
12990	15091
1109	
5073	10476
8980	2917
16451	4026 5121 16240 6772 3121 3047
2880	9745 652 8930
191	8157
12480	
14196	
14540	1241 15116 15091 16401
12659	2643 5891 5428 15227 15176 8738 14028 7117 16401 8524 11886 13788 9445 9571 1810 11689 7788 5573 12448 15116 2145 1759 13651 5203 15767 4411 12526 1064 15896 10053 11409
8610	2971 3456
5238	
15075	4821
13794	
11997	
4521	8742
14246	8432 4738 13167 9016
410	
8790	
5906	
118	14059
15502	
2865	5193 13890
10774	
7444	
4865	1571 8868
9992	11225
14723	6210
13064	10250 11225 4465 16054 15952
1124	1064 254
11809	7275 1081 7422 11085 9824 122 6224 8665 13001 5798
1680	11409
343	3629 6338
5436	12733 10841 5143 11906 2232 6910
8000	
512	13533 12523 3823 7601 3359 1428 6144 11143 6833 12074 13869 11113 15721 2029 3559 11421 11632 7986 15360 8693 8287 369 5379 13039 3510 8293 1501 12056 14605 4494 14039 13966 3217 15495 10619 2116 1104 12827 10981 11198 12071 3285 11085 38 14593 5283
7706	14101 3946 10090 6603
6341	10644 2145
5959	
1618	5102
14235	8157
13071	
4120	7998 13193 15298 3667 2458
14736	2458 7630 16048 13788 5771 7381 5499 6485 6163 16049
10943	4636 4640 2984 2710 8739 251 15195 10662 10644 4847
8818	
4655	
6841	13788
754	4018
14221	
4834	
10957	6665 9541 4772
10237	
12278	
7291	9969 442 8315 3345 8792 11064 6593 2210 10908
12882	2144 12341
15700	296 462
4595	
15721	14669 512 15632 10981 11198 2029 11113 6833 12074 3559 12056 11632 12216 15360 3510 15656 5993 15091 1321 15495 10619 494 3502 15116
6471	9738
15523	11198 9862
1823	12581 8509 6163 1457 12135 16401 13090 6224 11934 2221 8682 2283 15253 156 11143 10879 14517 12056 11085 1974 9679 38 15269 3709
14743	
934	9235
3301	2151 13944 3582 14761
5134	6210
8880	
10931	11827 15096 8518
10670	15277
10094	6210
4700	
7146	
6386	12207
7164	5342
14710	12222 13075 16039 12416 8298 5074 14621
4772	12581 12299 10981 3285 11412 4031 9749 9679 1373 861 38 14593 11085 2283 10957 553
16154	
7547	5977
13292	8799
8230	7998 9980 9235 3876
4239	
7968	
11759	11409 9883
1617	11409 14939
16336	15863 16129
6448	
10666	3734 6182
10529	
522	615 3525 2984 13673 2479
14754	
10568	13079 4543 15476 3033 5364 14621 5831 7933 1686 7253 5003 3473 9585 1924
10461	12774 7751
9205	11409
13837	
8586	3251
3103	8024 643 3107 15091 3617 5203
1135	5615 8473 15298
551	
12432	14437
4012	
16032	8157
4925	4800 7751 11924 4588
2930	
9255	8997 8142
1686	13108 5726 7253 15483 14187 14621 7788 7919 10924 15957 10568 5003 9962 4543 10981 4858 11603 14787 5360 6189 14039 5283 14504 10291 8124 14516 3456 15311 1393 11143 1259 526 14023 9585 9370 6910 462 12229 1020 11234 3122 3863 6786 14843 15568 9459 6163 14244 14958 11085 9032
194	13480 9885 13788
7703	
14349	4944 7869 2722 15116
6096	2663
3175	
12817	
6291	6210
2484	
1321	10619 12074 1948 1553 15632 11198 15721 11689
3999	7501 9571 6487 15389 962 1677
11754	9042
498	15746 14097
7808	
7156	
11924	4925
2005	
10860	
12020	
16354	
9888	
2309	
6332	
7101	3911
13193	4120 16411 13212 13027 9321 7482 887 10559 12446 9432
12660	2282
4241	
5119	8536 14312 7127 15833 12028 5514 16346 8298 8364 10816 8095 11749 8303
8368	9474
5185	
8161	12648 16074
4735	
280	
1868	
7428	
16461	15746 4201 16045 4453 7273 8114 8007 12047 1642 1137 10028 6418 4032 5112 9459 7431 2571 11182 3737 4719 18 9529 14931 3179 447
16296	
13814	1456 14299
13604	
12133	10428
10045	9042 13788
8531	
2615	
1313	10554 8924
4366	
12754	15819
7739	9017 7788 2048
8733	7515
14345	
1013	14362 4858 10370
10654	
442	15819 14081 7185 8315 14719 7291 1819 6402 11689 9813 14621 4000 4640 8529 2637 5428 11420 12452 6143 14986 2324 13046 11904 15457 526 1020 16047 7638 8243 2917 462 11004 878 2283
1285	8157
8412	
997	
2949	6210
2242	368 9258 1103 5582
8694	
3005	11000 4331
10907	
14826	1012 462
5629	
13778	5217 4216 9673 13039 12681 4847 13090 6224
10841	12564 11390 15819 8256 12317 2600 12216 5436 15656 14934 2646 2612 1911 11937 7895 6350 3172 6652 3072 10573 11577 11279 15896 3345 771 7802 10517 986 6533 488 1679 5727 7592 14902 4913 7603 2209 11221 11566 16047 13253 9662 6521 3459 12640 15857 12733 9885 16401 15237 6491 6845 14639 1684 7566 9547 4771 1115 12821 10546 2458 5336 8229 14090 222 8560 8385 128 14928 16049 12100 14422 3670 13487 10006 15529 3050 15175 2299 2745 10224 15377 13817 9744 5007 13500 6151 575 15739 15184 3418 12885 11788 3116 4970 6927 8901 8083 6359 4603 554 2311 13669 604 3371 10451 526 15678 1555 8625 4011 7264 16226 14244 7738 13788 9811 12255 1241 14919 7862 5762 9230 15367 8372 70 891 9186 14881 9890 15752 5750 869 5499 2487 13435 12818 7087 4389 13185 3892 6788 2786 3119 10014 6803 11331 14853 16442 977 7163 10555 9558 11230 4044 3423 10139 15515 9087 15507 13179 6838 1304 2265 12126 10428 4226 10921 16338 15612 992 2210 14498 5272 6579 2850 8339 5901 7319 206 14473 9235 15358 1757 11971 7341 2104 11920 14555 2152 8243 2682 6821 2996 13388 15615 9614 10356 3036 4027 4698 11689 8449 15963 15086 10833 4420 3137 6599 13610 6737 8211 7001 3114 8596 13640 8315 15131 9853 7732 4330 3934
14026	13890
4568	
6064	
7626	4152 12408 13982 1726 643 15091 16010 11689
13902	387 9209 9432 930 438 578
2391	
1795	8157
12541	8191 6705
642	
10195	11409
9055	12794 5203 2890
8570	14939 15742
7179	7788
6068	8142 3464 5203
15464	8046 1064 11774 1332
8726	
9350	
1829	
13509	9042 6210 532
11918	
791	
2460	
13932	4136
4342	
14679	8364 9609
14967	
3237	
11273	
4107	15091 643
10706	13788
12386	2020 5716 2031 1634 14962 3677 13890 4049 484 3261 7560 15465 377 5880 12081 1526 3636 2835 15873 151 730 13079 5086 3692 7185 8567 6163 6287
11067	
9256	3877 2972 3629 13435 2094
4226	8243 16129 4849 3345 6652 16047 14902 771 10841 2283
13839	13642
10135	13142
2349	
8591	
14896	
7466	15091 5203
3876	15377 8230 8749
12481	16063 9474 392 242
10638	
10399	11601 14854
10417	956
1401	12088
15876	10644
15046	12637
12203	6338 1571
9611	10388 6786 525 15091
12002	11198
11279	2458 2600 6105 4686 4203 6705 11971 5688 10286 13788 4071 11624 12786 5499 16049 10841
4750	
7963	
2198	6105 13173 14032 4640 8385 16000 7304 2659 13788 5499 14244 3877
13355	8157 7788 12635 5143
9571	7346 18 14168 6320 11182 10028 53 16535 4534 9459 2571 10768 5548 3317 5573 20 3775 12975 11118 1214 14589 10750 5112 8130 962 11828 14997 15907 699 7668 7283 4418 3382 16427 7023 10782 1642 16135 2596 6223 10321 5428 2345 12209 15031 9957 15716 3999 3587 2190 6487 862 9938 4199 3779 6727 16045 16228 1999 967 9529 8545 1677 9 6696 12659 2997 8517 12853 4197 14998 1110 3747 6188 1995 15746 14931
2219	
6805	13277
6254	9589
7230	10344 14621 6919 24 4858 1759 4207 1115 1424 6163
4217	
9972	
6213	5405 9352 7788
13943	9042
14786	
14550	4136 10459 5486 8596 8308 15103 9527 14750 2957
1117	13890 12648
12428	
8629	7788 5143
14838	1242 2722 8864
13872	13075 299
16485	12477
5856	1416 14809
6410	12821 12372 12446 15298 5626 13048 13788 445 5499 16188 9890 2458 12701
10214	
14480	
5650	
7100	15147 5518 8157 3037 7788 14847
10288	11409 12341 5018 15331
12619	6541 16054 4465 13003
6429	
8468	15576 9459
8348	11409 9841 5018 8737 16077
6604	
5848	10168 3737 1841 15746
4257	3033 9282
1404	5588 7381
16149	
15294	206 15116 14903 12372 3522
1643	11299 2483
10369	8692
16020	8314 16326
6736	5200
1487	
15062	14146 11225
6859	
3890	
14455	
1055	14312
13118	
13300	3067 5143 6163
15332	1381
6143	9980 15032 286 442 7895 16047
8342	11409
6526	
9559	
11156	9749
7250	8888
5665	15873 251 10662
2999	4944 9980 4792 5594 2971 6786 2873 2917 3881 8732 14401 9373 10816 6163 5114 14621
11410	
11075	
10690	
651	
13740	2439
6156	
15108	
10815	
8863	11873 9016 14244 14120 14621 13368 11689 15176 6910
2260	
4006	
12887	12477
10477	11409
13579	
12966	6457 251 8665 15922
10241	3834
12267	
3422	7504
1521	543
10830	8187
3620	2567
9863	
4368	
14355	
7559	
11791	
11345	4136
3038	6772 730
11644	3629 3412
14841	13637 6295 5700 11692 3629 3408 2600 11971 12372 9454 6086 12485 9322 12821 2458 12701 6426 13788 11409 9960 7862 10935 14485 6910
2108	
5144	
14614	5499 13107
8312	
11905	5143
817	5708 13890
3650	
12353	12067 3037
7338	7708 13212 9068 13045
5326	
5619	
12711	8415
7341	8449 15177 5653 3016 10841 14244 7696
8692	10369 11387 12398 11160 12458 14931 2956 11800
1566	16224 10100
16376	928
15036	11409 1937
9385	
5779	9059
13936	5203
12762	11136
1175	1841
5348	10370 7728 8821 4858 9562
12412	
2235	
2297	16045 3587 11387
11458	
3891	12818 12806 9449 12943 9558 10680 5002 2573 4736 1946 2917 15781 14621 1844 7283 8385
2732	9640 7788
4019	
9647	9980 2530
12192	12683 10952 9572 13890 251 3121 8431 7560 11873 12705 14214
9168	
8635	5282 13450 4738 7788
2517	9146 2835 12473
472	3198
1974	10619 1823
9316	
4854	
11616	2059 125
3927	
6168	11008
4902	7895 14998 8665 8187 9097
15654	4850 4698
5789	
8661	
6376	10790
799	
13054	11127 862 5494
12377	
1800	
8526	10168
7498	4738 8157 7788 15235 11886 5143
4332	11642 5510
4788	462
6932	5018 22 11409 10090 2462 101 3571 8737 12052 873 9570 2144 1064 462 3946 6700 9253 16077 9934 6815 14799 7822
2141	1821 13673 2421
11498	
8006	
7485	14621
5	11198
10536	13788
8046	15464 3203 14471 2144 14244 462 12815 10090 12971 7141 11409 14799 7080
12912	
13230	14269 11666 3016 368 12666
1035	1177 10503
6476	
12210	461 15637
3973	15676
10008	6210
2068	
2598	2046 8157 7788 8935 304 1230 9034 2471
12520	357 13414 5973
12555	
4886	7933 2051
7542	148
3492	
11795	6003 16465 5203
519	
16112	
8165	12756
4220	
3359	15981 12074 241 12523 512 11198
100	
4021	
7189	11409 10853 462
2919	
14523	15716
16228	12975 12270 3587 8545 3737 4032 517 9529 9571 7346
6301	8799
3312	
7167	
10922	
8716	14468 8695 11749 15833
7729	
2891	4197
5842	683 11409 2290 11372 7356 10090 12341 12251 3946
12297	13890
15800	
4613	
12296	6385
1713	8106 9170 13890 15666 6469 6772 6034 13375
3762	9937 8521
12841	
140	1499
9831	4545 7504
13202	
16084	13890 15465 7560 8431 6772 3121 6902 5716
12077	14226
6445	7259
10765	
7347	
13145	
4604	13234 15746
3649	
14213	462 16038 13377
14959	
2995	
4607	
1701	9209 3629 7998 1242 13223 5668 14621 7304 11689 12067 15901 387 2458 15813 6163 12229
7816	462 10644 8112 14244
5403	
6305	
13316	4157
15053	9506
13834	
6236	
3547	15091 3452 7028 5203
14680	
15389	15430 11235 1677 4065 3587 3999
10211	13223
13854	3016 12477
3734	10666
